Account Number,Situs Address,SaleDate,SalePrice,RMVLAND,RMVIMPR,RMV,AV,Difference,Percent_Difference,Ratio
334603,4141 GERANIUM AVE NE SALEM OR 97305,2024-12-04,450000.0,137040,391890,528930,279450,-78930.0,-14.922579547388123,0.8507742045261187
586545,5006 RILEY CT SE SALEM OR 97306,2024-12-04,450000.0,184500,284480,468980,238480,-18980.0,-4.047080898972237,0.9595291910102777
572292,1760 KANSAS AVE NE SALEM OR 97301,2024-12-04,365000.0,137040,265790,402830,159650,-37830.0,-9.391058262790756,0.9060894173720925
585669,745 15TH ST NE SALEM OR 97301,2024-12-04,390000.0,137040,188740,325780,149440,64220.0,19.71268954509178,1.1971268954509178
567350,2360 HYDE ST SE SALEM OR 97301,2024-12-05,307000.0,97250,170130,267380,97180,39620.0,14.817862218565336,1.1481786221856534
578648,454 CHERRYWOOD CT SE SALEM OR 97306,2024-12-05,565000.0,165000,516160,681160,348780,-116160.0,-17.053262082330143,0.8294673791766985
603992,2013 STRONG RD SE SALEM OR 97302,2024-12-05,339900.0,95560,220820,316380,168990,23520.0,7.434098236298123,1.0743409823629813
609046,4828 OREGANO AVE NE SALEM OR 97301,2024-12-09,412995.0,137040,289180,426220,211170,-13225.0,-3.102857679132842,0.9689714232086716
609039,128 LOST LAKE ST NE SALEM OR 97301,2024-12-09,434995.0,137040,305550,442590,219490,-7595.0,-1.7160351566912944,0.982839648433087
532638,1149 PAWNEE CIR SE SALEM OR 97306,2024-12-06,550000.0,142500,332380,474880,352750,75120.0,15.818733153638814,1.1581873315363882
338692,5434 SALAL ST SE SALEM OR 97306,2024-12-06,572000.0,184500,430920,615420,365800,-43420.0,-7.055344317701732,0.9294465568229827
542786,4370 AUBURN RD NE SALEM OR 97301,2024-12-09,377000.0,137040,253000,390040,155730,-13040.0,-3.3432468464772844,0.9665675315352271
331179,4997 MIDLAND CT NE SALEM OR 97305,2024-12-06,495000.0,137040,389290,526330,267640,-31330.0,-5.952539281439401,0.9404746071856059
344731,6033 LILLIAN ST SE SALEM OR 97306,2024-12-06,529000.0,168000,316410,484410,286340,44590.0,9.205012282983423,1.0920501228298343
578657,5452 LONE OAK RD SE SALEM OR 97306,2024-12-06,460000.0,165000,361770,526770,303360,-66770.0,-12.67536116331606,0.8732463883668394
553465,546 48TH CT SE SALEM OR 97317,2024-12-06,425000.0,144540,242060,386600,179390,38400.0,9.932747025349197,1.099327470253492
609042,4812 OREGANO AVE NE SALEM OR 97301,2024-12-10,434995.0,137040,271240,408280,202040,26715.0,6.543303615166063,1.0654330361516606
354111,213 SUMMIT VIEW AVE SE SALEM OR 97306,2024-12-12,622000.0,165000,450360,615360,312900,6640.0,1.079043161726469,1.0107904316172647
333423,4081 LARSON AVE SE SALEM OR 97317,2024-12-12,385000.0,137040,289200,426240,180730,-41240.0,-9.6753003003003,0.903246996996997
553337,4515 PENNSYLVANIA AVE SE SALEM OR 97317,2024-12-11,365000.0,134540,212210,346750,150760,18250.0,5.263157894736842,1.0526315789473684
331304,5869 MONTEVALLO ST SE SALEM OR 97306,2024-12-13,510000.0,115000,401070,516070,351710,-6070.0,-1.1761970275350242,0.9882380297246498
338461,4962 TEXTRUM ST SE SALEM OR 97302,2024-12-11,435000.0,184500,301080,485580,264480,-50580.0,-10.416409242555295,0.8958359075744471
357345,920 KUMLER ST SE SALEM OR 97302,2024-12-11,506570.0,184500,380460,564960,301760,-58390.0,-10.33524497309544,0.8966475502690456
569673,1785 CINNAMON HILL DR SE SALEM OR 97306,2024-12-13,431500.0,165000,303170,468170,222010,-36670.0,-7.832624901211098,0.9216737509878891
587614,1860 4TH ST NE SALEM OR 97301,2024-12-13,289000.0,99750,179690,279440,109120,9560.0,3.4211279702261668,1.0342112797022616
342393,2267 MILANO AVE S SALEM OR 97306,2024-12-13,834000.0,205000,761910,966910,481100,-132910.0,-13.745850182540256,0.8625414981745975
320699,1937 WALKER RD NE SALEM OR 97303,2024-12-13,470000.0,246900,195400,442300,219780,27700.0,6.262717612480218,1.062627176124802
590647,5388 NESTUCCA CT S SALEM OR 97306,2024-12-13,443000.0,165000,239520,404520,177140,38480.0,9.512508652229803,1.0951250865222981
596316,386 23RD ST NE SALEM OR 97301,2024-12-13,339000.0,134540,134200,268740,99650,70260.0,26.144228622460368,1.2614422862246037
595890,895 NORMAN AVE NE SALEM OR 97301,2024-12-17,360000.0,154130,251830,405960,154360,-45960.0,-11.32131244457582,0.8867868755542418
571302,3523 ALDOUS AVE S SALEM OR 97302,2024-12-17,524900.0,165000,371200,536200,299440,-11300.0,-2.1074226035061545,0.9789257739649384
567335,2270 HYDE ST SE SALEM OR 97301,2024-12-17,320000.0,97250,211760,309010,107860,10990.0,3.5565192064981717,1.0355651920649818
575961,955 WILDFLOWER ST NE SALEM OR 97301,2024-12-13,315000.0,137040,224110,361150,201690,-46150.0,-12.778623840509484,0.8722137615949052
344733,6036 LILLIAN ST SE SALEM OR 97306,2024-12-19,545000.0,165000,472500,637500,324160,-92500.0,-14.50980392156863,0.8549019607843137
524240,1048 SHENANDOAH DR SE SALEM OR 97317,2024-12-19,399975.0,137040,343460,480500,208970,-80525.0,-16.7585848074922,0.8324141519250781
524375,831 MEADOWLAWN DR SE SALEM OR 97317,2024-12-19,540000.0,199360,451630,650990,315440,-110990.0,-17.04941704173643,0.8295058295826356
579478,1105 HIGH ST SE SALEM OR 97302,2024-12-19,650000.0,161900,447150,609050,285130,40950.0,6.7235859124866595,1.0672358591248665
574923,6130 CROOKED STICK LOOP SE SALEM OR 97306,2024-12-19,860000.0,136000,714590,850590,613600,9410.0,1.106290927473871,1.0110629092747387
589641,4792 LANCASTER DR NE # 129 SALEM OR 97305,2024-12-18,252450.0,0,231200,231200,118800,21250.0,9.191176470588236,1.0919117647058822
604639,455 GREENCREST ST NE SALEM OR 97301,2024-12-18,401995.0,137040,254640,391680,197440,10315.0,2.6335273692810457,1.0263352736928104
609615,4839 CHIVE AVE NE SALEM OR 97301,2024-12-18,419995.0,137040,292600,429640,218470,-9645.0,-2.244902709244949,0.9775509729075506
570248,2190 17TH ST NE SALEM OR 97301,2024-12-18,316500.0,137040,168690,305730,130660,10770.0,3.5227161220684913,1.035227161220685
609047,4833 OREGANO AVE NE SALEM OR 97301,2024-12-18,430000.0,137040,304910,441950,219160,-11950.0,-2.7039257834596673,0.9729607421654033
565837,6746 CONTINENTAL CIR SE SALEM OR 97306,2024-12-23,365000.0,88950,241840,330790,208970,34210.0,10.341908763868316,1.1034190876386831
588937,425 INNSBROOK CT SE SALEM OR 97302,2024-12-23,460000.0,165000,283450,448450,194970,11550.0,2.5755379640985616,1.0257553796409855
571560,1188 EVERGREEN AVE NE SALEM OR 97301,2024-12-23,250000.0,137040,232860,369900,188100,-119900.0,-32.41416599080832,0.6758583400919167
559746,4531 CHIPPEWA CT SE SALEM OR 97302,2024-12-23,363000.0,134540,219870,354410,125740,8590.0,2.423746508281369,1.0242374650828137
602528,5245 PARKWAY DR NE SALEM OR 97305,2024-12-23,485000.0,144710,358120,502830,246310,-17830.0,-3.5459300359962613,0.9645406996400374
588061,1245 VISTA AVE SE SALEM OR 97302,2024-11-22,395000.0,184500,174960,359460,100710,35540.0,9.887052801424359,1.0988705280142437
587193,578 HAWTHORNE AVE NE SALEM OR 97301,2024-12-16,365000.0,99750,288450,388200,159540,-23200.0,-5.976300875837198,0.9402369912416281
609612,4826 CHIVE AVE NE SALEM OR 97301,2024-12-16,489995.0,137040,368930,505970,257290,-15975.0,-3.1573018163132205,0.9684269818368678
586719,4861 SAUNTER LOOP NE SALEM OR 97305,2024-12-16,460000.0,137040,318850,455890,229320,4110.0,0.9015332646033034,1.009015332646033
566004,6563 DORAL DR SE SALEM OR 97306,2024-12-24,518500.0,165000,445540,610540,295120,-92040.0,-15.075179349428375,0.8492482065057162
607146,5480 49TH AVE NE SALEM OR 97305,2024-12-24,489900.0,137040,301200,438240,217280,51660.0,11.788061336254108,1.117880613362541
609035,4827 CHIVE AVE NE SALEM OR 97301,2024-12-27,429995.0,137040,271240,408280,202040,21715.0,5.318653864994611,1.0531865386499462
329167,5249 MANGO AVE SE SALEM OR 97317,2024-12-27,380000.0,99750,280920,380670,175300,-670.0,-0.17600546405022724,0.9982399453594978
586349,1887 WINTER ST NE SALEM OR 97301,2024-12-27,425000.0,137040,297350,434390,189260,-9390.0,-2.1616519717304725,0.9783834802826953
342098,5967 BLUE RIVER DR SE SALEM OR 97306,2024-12-20,325000.0,96060,263710,359770,203770,-34770.0,-9.664507880034465,0.9033549211996553
566680,2335 SAGINAW ST S SALEM OR 97302,2024-12-20,315000.0,165000,163120,328120,146320,-13120.0,-3.998537120565647,0.9600146287943435
340984,1891 COUSTEAU LOOP SE SALEM OR 97302,2024-12-20,393250.0,113350,297680,411030,209000,-17780.0,-4.325718317397756,0.9567428168260225
568542,1870 TRADE ST SE SALEM OR 97301,2024-12-20,379900.0,137040,155160,292200,109930,87700.0,30.01368925393566,1.3001368925393566
592109,360 WILSON ST S SALEM OR 97302,2025-01-02,332000.0,117500,132390,249890,93300,82110.0,32.858457721397414,1.3285845772139742
526778,685 16TH ST NE SALEM OR 97301,2025-01-02,369900.0,137040,195970,333010,152360,36890.0,11.077745413050659,1.1107774541305067
609599,145 GREENCREST ST NE SALEM OR 97301,2025-01-03,476995.0,137040,348010,485050,246650,-8055.0,-1.660653540872075,0.9833934645912793
547543,3411 TRINITY ST NE SALEM OR 97305,2025-01-07,300000.0,0,275120,275120,131590,24880.0,9.043326548415237,1.0904332654841524
344742,124 DUNBAR AVE SE SALEM OR 97306,2025-01-09,650000.0,165000,424260,589260,352000,60740.0,10.30784373621152,1.1030784373621152
559698,4786 BUFFALO DR SE SALEM OR 97317,2025-01-06,479600.0,147040,337460,484500,213860,-4900.0,-1.0113519091847265,0.9898864809081528
568113,2795 HOLIDAY DR S SALEM OR 97302,2025-01-06,629000.0,165000,581740,746740,428800,-117740.0,-15.767201435573291,0.842327985644267
609102,6910 TALLOC AVE SE SALEM OR 97306,2025-01-09,515850.0,165000,437690,602690,306460,-86840.0,-14.408734175114901,0.855912658248851
568636,1180 SHIPPING ST NE SALEM OR 97301,2025-01-09,350000.0,137040,189290,326330,139380,23670.0,7.253393803818222,1.0725339380381822
609609,104 FARGIN ST NE SALEM OR 97301,2025-01-10,449995.0,137040,315010,452050,229870,-2055.0,-0.45459573056077873,0.9954540426943922
584556,1775 5TH ST NE SALEM OR 97301,2025-01-10,305000.0,137040,103690,240730,96620,64270.0,26.697960370539608,1.2669796037053962
527082,2056 CHILDS AVE NE SALEM OR 97303,2025-01-13,410000.0,134540,218170,352710,170410,57290.0,16.24280570440305,1.1624280570440304
589821,738 J DAVID ST SE SALEM OR 97306,2025-01-13,409900.0,165000,243980,408980,189200,920.0,0.22494987529952565,1.0022494987529953
578603,618 VALLEYWOOD DR SE SALEM OR 97306,2025-01-16,485000.0,165000,365860,530860,304760,-45860.0,-8.63881249293599,0.9136118750706401
335657,2240 SOAPSTONE AVE SE SALEM OR 97306,2025-01-16,738700.0,187500,628950,816450,556710,-77750.0,-9.522934656133259,0.9047706534386674
594098,2647 TAHOE AVE SE SALEM OR 97306,2025-01-16,490000.0,184500,266200,450700,248800,39300.0,8.719769247836698,1.087197692478367
574152,2637 EASTLAKE DR SE SALEM OR 97306,2025-01-17,425000.0,184500,196420,380920,198410,44080.0,11.57198361860758,1.1157198361860758
338340,2759 MERCED CT SE SALEM OR 97306,2025-01-17,495000.0,184500,343680,528180,299370,-33180.0,-6.281949335453822,0.9371805066454618
589075,705 CHURCH ST SE SALEM OR 97301,2025-01-17,695000.0,164900,513690,678590,311250,16410.0,2.4182496058002623,1.0241824960580026
353134,5455 TERRA COTTA DR SE SALEM OR 97306,2025-01-17,585000.0,184500,457840,642340,348300,-57340.0,-8.926736619235918,0.9107326338076408
570410,1922 COTTONTAIL CT NE SALEM OR 97305,2025-01-17,315000.0,140040,125540,265580,123520,49420.0,18.608328940432262,1.1860832894043225
543046,4130 CENTER ST NE SALEM OR 97301,2025-01-21,425000.0,134540,260560,395100,183890,29900.0,7.56770437863832,1.0756770437863832
609606,128 FARGIN ST NE SALEM OR 97301,2025-01-21,503715.0,137040,375200,512240,260480,-8525.0,-1.6642589411213493,0.9833574105887865
594383,1259 MARSTONE ST SE SALEM OR 97306,2025-01-21,465000.0,165000,331810,496810,280340,-31810.0,-6.402850184175037,0.9359714981582496
532289,5686 BATTLE CREEK RD SE SALEM OR 97306,2025-01-30,300000.0,283490,78860,362350,109400,-62350.0,-17.20712018766386,0.8279287981233614
572051,2230 MAPLEWOOD DR S SALEM OR 97306,2025-01-24,278500.0,86450,167220,253670,121600,24830.0,9.788307643789175,1.0978830764378917
609030,4806 CHIVE AVE NE SALEM OR 97301,2025-01-24,429835.0,137040,305550,442590,219490,-12755.0,-2.8818997266092774,0.9711810027339072
594585,778 TIERRA DR NE SALEM OR 97301,2025-01-24,340000.0,137040,169540,306580,132160,33420.0,10.90090677800248,1.1090090677800248
358844,4996 CONSTELLATION AVE NE SALEM OR 97305,2025-01-24,447000.0,137040,309220,446260,270290,740.0,0.16582261461928025,1.0016582261461928
581996,3450 CRESTVIEW DR S SALEM OR 97302,2025-01-24,516000.0,165000,264960,429960,218560,86040.0,20.011163829193414,1.2001116382919341
325613,256 SEEGER CT SE SALEM OR 97306,2025-01-24,450000.0,168000,300490,468490,238390,-18490.0,-3.946722448718222,0.9605327755128178
338390,1330 ALPINE LAKES ST SE SALEM OR 97317,2025-01-27,420000.0,134540,341480,476020,241660,-56020.0,-11.768413091886895,0.882315869081131
609032,4814 CHIVE AVE NE SALEM OR 97301,2025-01-28,430490.0,137040,305550,442590,219490,-12100.0,-2.733907227908448,0.9726609277209155
343498,308 MOUNTAIN VISTA AVE SE SALEM OR 97306,2025-01-28,601000.0,165000,446110,611110,329310,-10110.0,-1.6543666443029896,0.9834563335569702
580445,915 DENISE CT SE SALEM OR 97306,2025-01-28,350000.0,130000,189690,319690,162570,30310.0,9.481059776658638,1.0948105977665863
569491,1342 46TH PL SE SALEM OR 97317,2025-01-08,390000.0,134540,211040,345580,170570,44420.0,12.853753110712427,1.1285375311071242
340952,3751 VILLAGE CENTER DR SALEM OR 97302,2025-01-08,340000.0,128480,229880,358360,177940,-18360.0,-5.1233396584440225,0.9487666034155597
567630,4876 SOUTHAMPTON DR SE SALEM OR 97302,2025-01-15,529000.0,184500,428000,612500,295400,-83500.0,-13.63265306122449,0.8636734693877551
586577,4129 PRINGLE RD SE SALEM OR 97302,2025-01-30,504000.0,184500,299980,484480,250220,19520.0,4.0290620871862615,1.0402906208718625
587397,4783 RAVINE CT NE SALEM OR 97305,2025-01-30,340000.0,137040,199790,336830,155270,3170.0,0.9411275717721105,1.0094112757177212
585857,995 RATCLIFF DR SE SALEM OR 97302,2025-01-30,405000.0,184500,152280,336780,125770,68220.0,20.256547300908608,1.202565473009086
605101,5873 VERONA ST S SALEM OR 97306,2025-01-30,640000.0,165000,467300,632300,326190,7700.0,1.2177763719753283,1.0121777637197533
594665,4367 ROGETS CT NE SALEM OR 97301,2025-01-29,433000.0,140040,303590,443630,188700,-10630.0,-2.39614092825102,0.9760385907174898
577751,3826 SENECA AVE SE SALEM OR 97302,2025-01-30,495000.0,165000,323160,488160,243510,6840.0,1.4011799410029497,1.0140117994100295
588288,1520 MADISON ST NE SALEM OR 97301,2025-01-31,379900.0,137040,257750,394790,170880,-14890.0,-3.7716254211099574,0.9622837457889004
344769,6107 ROLLETTI DR SE SALEM OR 97306,2025-01-31,585000.0,168000,398350,566350,271920,18650.0,3.2930166857950036,1.03293016685795
595482,617 BROWNING AVE S SALEM OR 97302,2025-01-31,355000.0,165000,138940,303940,92810,51060.0,16.799368296374283,1.167993682963743
543442,4745 HORSESHOE CT SE SALEM OR 97317,2025-01-31,410000.0,137040,225570,362610,145470,47390.0,13.069137640991698,1.130691376409917
332453,3029 HOLLYRIDGE LOOP NE # 53 SALEM OR 97305,2025-01-31,284900.0,97250,100220,197470,124430,87430.0,44.275079758950724,1.4427507975895073
585084,1130 15TH ST SE SALEM OR 97302,2025-02-04,289000.0,99750,154350,254100,78350,34900.0,13.734750098386462,1.1373475009838647
566679,2325 SAGINAW ST S SALEM OR 97302,2025-02-04,399399.0,165000,185260,350260,87950,49139.0,14.029292525552448,1.1402929252555245
588826,4804 TOWERS CT NE SALEM OR 97301,2025-02-05,405000.0,137040,279630,416670,173010,-11670.0,-2.80077759377925,0.9719922240622075
569876,1921 SPICETREE LN SE SALEM OR 97306,2025-02-05,540000.0,165000,509600,674600,370430,-134600.0,-19.952564482656392,0.8004743551734361
567765,1572 WEBSTER DR SE SALEM OR 97302,2025-02-10,815000.0,184500,542210,726710,511100,88290.0,12.14927550191961,1.1214927550191962
609034,4822 CHIVE AVE NE SALEM OR 97301,2025-02-10,429995.0,137040,305470,442510,219450,-12515.0,-2.828184673792683,0.9717181532620732
569145,1020 BAXTER RD SE SALEM OR 97306,2025-02-06,385000.0,85000,221530,306530,155870,78470.0,25.59945192966431,1.255994519296643
341462,5127 ANDRESEN ST SE SALEM OR 97306,2025-02-06,415000.0,184500,256750,441250,230320,-26250.0,-5.94900849858357,0.9405099150141643
526779,1560 B ST NE SALEM OR 97301,2025-02-03,385000.0,137040,207400,344440,163250,40560.0,11.775635814655674,1.1177563581465568
329893,4231 GRAYCE CT SE SALEM OR 97317,2025-02-07,430000.0,137040,290630,427670,201790,2330.0,0.5448125891458367,1.0054481258914583
567120,2085 JELDEN ST NE SALEM OR 97301,2025-02-07,370000.0,137040,260650,397690,186210,-27690.0,-6.962709648218461,0.9303729035178154
552605,3910 LA BRANCH ST SE SALEM OR 97317,2025-02-07,450000.0,160770,429270,590040,300030,-140040.0,-23.733984136668703,0.762660158633313
576351,2870 COTTAGE ST SE SALEM OR 97302,2025-02-07,350000.0,182000,147500,329500,124000,20500.0,6.22154779969651,1.062215477996965
607271,4742 SUGARLOAF LN NE SALEM OR 97305,2025-02-07,395000.0,99750,340890,440640,220200,-45640.0,-10.35766158315178,0.8964233841684822
609100,6953 TALLOC AVE SE SALEM OR 97306,2025-02-07,800000.0,175000,558850,733850,373150,66150.0,9.014103699666144,1.0901410369966615
605082,6108 EVANGELISTA ST S SALEM OR 97306,2025-02-11,639900.0,165000,464600,629600,324810,10300.0,1.6359593392630243,1.0163595933926302
582025,1335 CAPITOL ST NE SALEM OR 97301,2025-02-12,220000.0,137040,147540,284580,76570,-64580.0,-22.69309157354698,0.7730690842645301
588738,1145 ROYALTY DR NE SALEM OR 97301,2025-02-12,399995.0,134540,283450,417990,180880,-17995.0,-4.305126916911888,0.9569487308308812
609037,4815 CHIVE AVE NE SALEM OR 97301,2025-02-20,433995.0,137040,271240,408280,202040,25715.0,6.298373665131772,1.0629837366513177
549070,4425 HAGER ST SE SALEM OR 97317,2025-02-20,145000.0,122040,0,122040,62060,22960.0,18.81350376925598,1.18813503769256
573601,514 CREEKSIDE DR SE SALEM OR 97306,2025-02-18,576500.0,145000,390540,535540,357290,40960.0,7.648354931471038,1.0764835493147105
580442,945 DENISE CT SE SALEM OR 97306,2025-02-18,355000.0,130000,195140,325140,152540,29860.0,9.183736236698039,1.0918373623669804
609038,4809 CHIVE AVE NE SALEM OR 97301,2025-02-18,426995.0,137040,271240,408280,202040,18715.0,4.583864014891741,1.0458386401489175
572995,3861 ASH AVE SE SALEM OR 97302,2025-02-18,440000.0,165000,235920,400920,174630,39080.0,9.747580564701188,1.097475805647012
595369,960 WINDGATE ST S SALEM OR 97302,2025-02-18,360000.0,165000,238380,403380,195490,-43380.0,-10.754127621597501,0.892458723784025
578974,4272 PRAIRIE STAR CT NE SALEM OR 97305,2025-02-18,370000.0,137040,274810,411850,206460,-41850.0,-10.161466553356805,0.898385334466432
553881,4718 SHETLAND CT SE SALEM OR 97317,2025-02-18,370000.0,118730,236910,355640,151660,14360.0,4.03779102463165,1.0403779102463164
553588,4103 CAROLINA AVE NE SALEM OR 97305,2025-02-18,365000.0,137040,195850,332890,158040,32110.0,9.645828952506834,1.0964582895250683
609611,4830 CHIVE AVE NE SALEM OR 97301,2025-02-24,417995.0,137040,289180,426220,216740,-8225.0,-1.929754586833091,0.9807024541316691
338140,3772 GALLOWAY ST S SALEM OR 97302,2025-02-24,625000.0,165000,617290,782290,423400,-157290.0,-20.10635442099477,0.7989364557900522
609605,136 FARGIN ST NE SALEM OR 97301,2025-02-24,454995.0,137040,314950,451990,229840,3005.0,0.6648377176486205,1.0066483771764863
329086,5051 HAYESVILLE DR NE SALEM OR 97305,2025-02-21,411000.0,137040,267230,404270,201540,6730.0,1.6647290177356717,1.0166472901773567
342125,1946 HAWKSVIEW AVE SE SALEM OR 97306,2025-02-26,348500.0,96060,267630,363690,211210,-15190.0,-4.176633946492892,0.9582336605350711
